Date,GRADE,GPS,ABBV,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2013-01-02,,,21.629180908203125,,,,,,
2013-01-03,,,21.450578689575195,,,,,,
2013-01-04,,,21.179595947265625,,,,,,
2013-01-07,,,21.222705841064453,,,,,,
2013-01-08,,,20.760805130004883,21.248573303222656,,,,,
2013-01-09,,,20.877824783325195,21.09830207824707,,,,,
2013-01-10,,,20.93941116333008,20.99606857299805,,,,,
2013-01-11,,,21.09520530700684,20.97919044494629,,,,,
2013-01-14,,,21.244773864746094,20.98360404968262,,,,,
2013-01-15,,,21.562604904174805,21.1439640045166,21.19626865386963,,,,
2013-01-16,,,22.148408889770508,21.398080825805664,21.24819145202637,,,,
2013-01-17,,,22.696821212768555,21.74956283569336,21.372815704345705,,,,
2013-01-18,,,23.257692337036133,22.18206024169922,21.580625343322755,,,,
2013-01-21,,,23.257692337036133,22.584643936157228,21.784123992919923,,,,
2013-01-22,,,22.696821212768555,22.811487197875977,21.97772560119629,,,,
2013-01-23,,,23.556835174560547,23.093172454833983,22.245626640319824,,,,
2013-01-24,,,23.344947814941406,23.222797775268553,22.486180305480957,,,,
2013-01-25,,,23.43219947814941,23.25769920349121,22.719879722595216,,,,
2013-01-28,,,22.989730834960938,23.204106903076173,22.8943754196167,,,,
2013-01-29,,,23.251466751098636,23.315036010742187,23.063261604309083,22.129765129089357,,,
2013-01-30,,,23.0146541595459,23.20659980773926,23.14988613128662,22.199038791656495,,,
2013-01-31,,,22.86508560180664,23.110627365112304,23.16671257019043,22.269764137268066,,,
2013-02-01,,,23.17045021057129,23.05827751159668,23.157988357543946,22.36930685043335,,,
2013-02-04,,,23.23277473449707,23.106886291503905,23.15549659729004,22.46981029510498,,,
2013-02-05,,,23.18292617797852,23.093178176879885,23.204107093811036,22.59091634750366,,,
2013-02-06,,,23.14552116394043,23.11935157775879,23.162975692749022,22.704301166534425,,,
2013-02-07,,,22.696821212768555,23.085698699951173,23.098163032531737,22.792171669006347,,,
2013-02-08,,,22.590879440307617,22.969784545898438,23.01403102874756,22.866955375671388,,,
2013-02-11,,,22.341602325439453,22.791550064086913,22.94921817779541,22.921796798706055,,,
2013-02-12,,,22.07362365722656,22.569689559936524,22.831433868408205,22.947347736358644,,,
2013-02-13,,,21.98014640808105,22.336614608764645,22.72798309326172,22.93893461227417,,,
2013-02-14,,,22.79030036926269,22.355310440063473,22.720504570007325,22.943608570098878,,,
2013-02-15,,,23.41972923278809,22.52108039855957,22.745432472229005,22.951710414886474,,,
2013-02-18,,,23.41972923278809,22.736705780029297,22.764127922058105,22.959812259674074,,,
2013-02-19,,,23.79987525939941,23.081956100463863,22.825822830200195,23.014964962005614,,,
2013-02-20,,,24.06163215637207,23.49825325012207,22.91743392944336,23.040204811096192,,,
2013-02-21,,,24.167570114135746,23.77370719909668,23.064508819580077,23.081335926055907,,,
2013-02-22,,,23.968149185180664,23.883391189575196,23.202235794067384,23.108133411407472,,,
2013-02-25,,,23.28886604309082,23.857218551635743,23.296962165832518,23.123090171813963,,,
2013-02-26,,,23.114370346069336,23.720117568969727,23.4010368347168,23.1162353515625,,,
2013-02-27,,,22.890005111694336,23.48579216003418,23.492022705078124,23.11000289916992,,,
2013-02-28,,,23.0084228515625,23.25396270751953,23.513834953308105,23.117169761657713,,,
2013-03-01,,,23.563066482543945,23.172946166992187,23.52816867828369,23.13680057525635,,,
2013-03-04,,,23.831043243408203,23.281381607055664,23.5693000793457,23.166714000701905,,,
2013-03-05,,,23.376110076904297,23.333729553222657,23.52692356109619,23.176373195648193,,,
2013-03-06,,,23.51944351196289,23.45961723327637,23.472704696655274,23.195069313049316,,,
2013-03-07,,,23.363643646240234,23.530661392211915,23.392312049865723,23.2284104347229,,,
2013-03-08,,,23.270166397094727,23.47208137512207,23.322513771057128,23.262374782562254,,,
2013-03-11,,,23.475818634033203,23.40103645324707,23.34120903015137,23.319085597991943,,,
2013-03-12,,,23.16421890258789,23.358658218383788,23.346193885803224,23.37361536026001,22.767638969421387,,
2013-03-13,,,23.16421890258789,23.287613296508788,23.373615264892578,23.432818984985353,22.79833972930908,,
2013-03-14,,,23.407270431518555,23.296338653564455,23.413500022888183,23.463667488098146,22.83747356414795,,
2013-03-15,,,23.993072509765625,23.440919876098633,23.456500625610353,23.492334651947022,22.893743095397948,,
2013-03-18,,,23.78118896484375,23.501993942260743,23.451515197753906,23.510407638549804,22.944912757873535,,
2013-03-19,,,23.90581703186035,23.650313568115234,23.504485893249512,23.515704727172853,23.007812995910644,,
2013-03-20,,,24.34205818176269,23.885881423950195,23.58674736022949,23.529726028442383,23.077097663879396,,
2013-03-21,,,23.98684310913086,24.001795959472656,23.649067306518553,23.520689678192138,23.13804630279541,,
2013-03-22,,,24.28597450256348,24.060376358032226,23.75064811706543,23.536580944061278,23.201861686706543,,
2013-03-25,,,24.504091262817383,24.204956817626954,23.85347537994385,23.597342205047607,23.26704803466797,,
2013-03-26,,,25.05872917175293,24.43553924560547,24.042926406860353,23.69456014633179,23.33697052001953,,
2013-03-27,,,25.02134704589844,24.57139701843262,24.228639221191408,23.801127243041993,23.394429283142088,,
2013-03-28,,,25.41396713256836,24.85682182312012,24.429308891296387,23.921404457092287,23.448772201538088,,
2013-03-29,,,25.41396713256836,25.082420349121094,24.57139835357666,24.013949489593507,23.49189769744873,,
2013-04-01,,,25.625843048095703,25.306770706176756,24.755863761901857,24.10368947982788,23.53926071166992,,
2013-04-02,,,25.370336532592773,25.369092178344726,24.9023157119751,24.203400802612304,23.592731018066406,,
2013-04-03,,,25.2830810546875,25.42143898010254,24.996417999267578,24.291582679748537,23.627255935668945,,
2013-04-04,,,25.92498588562012,25.52364273071289,25.190232276916504,24.41964979171753,23.67885669708252,,
2013-04-05,,,25.744253158569336,25.589699935913085,25.33606014251709,24.54335412979126,23.72509777069092,,
2013-04-08,,,26.03092193603516,25.670715713500975,25.48874320983887,24.67110929489136,23.785921592712402,,
2013-04-09,,,26.517019271850582,25.90005226135254,25.634572219848632,24.83874931335449,23.851232643127442,,
2013-04-10,,,27.1838436126709,26.28020477294922,25.850821876525877,25.039730548858643,23.93461643218994,,
2013-04-11,,,27.1712646484375,26.529460525512697,26.02655162811279,25.22793025970459,24.02074001312256,,
2013-04-12,,,27.10208511352539,26.801026916503908,26.195363426208495,25.383380889892578,24.09937271118164,,
2013-04-15,,,26.064281463623047,26.807698822021486,26.23920726776123,25.497535514831544,24.15600284576416,,
2013-04-16,,,26.699541091918945,26.844203186035156,26.372127723693847,25.63722171783447,24.22633514404297,,
2013-04-17,,,26.56745719909668,26.720925903320314,26.500565338134766,25.74849166870117,24.294773864746094,,
2013-04-18,,,26.61777114868164,26.610227203369142,26.56984386444092,25.88003807067871,24.373192863464354,,
2013-04-19,,,26.66179847717285,26.522169876098634,26.66159839630127,25.99882926940918,24.45461124420166,,
2013-04-22,,,27.80023193359375,26.869359970092773,26.83852939605713,26.163636302948,24.563783836364745,,
2013-04-23,,,28.391454696655277,27.20774269104004,27.0259729385376,26.330272579193114,24.69014045715332,,
2013-04-24,,,27.875694274902344,27.46939010620117,27.09515800476074,26.47298994064331,24.808051414489746,,
2013-04-25,,,27.82538414001465,27.710912704467773,27.160569953918458,26.593560791015626,24.908753089904785,,
2013-04-26,,,28.831729888916016,28.144898986816408,27.33353443145752,26.76444892883301,25.016993103027342,,
2013-04-29,,,28.44806480407715,28.274465560913086,27.57191276550293,26.90556001663208,25.117559814453124,,
2013-04-30,,,28.963808059692383,28.388936233520507,27.798339462280275,27.08523359298706,25.220838470458986,,
2013-05-01,,,28.649322509765625,28.543661880493165,28.006525993347168,27.253545665740965,25.312592277526857,,
2013-05-02,,,27.66814422607422,28.512213897705077,28.111563301086427,27.340703582763673,25.382603759765626,,
2013-05-03,,,28.102123260498047,28.366292572021486,28.255595779418947,27.458597087860106,25.465283241271973,,
2013-05-06,,,28.04551887512207,28.28578338623047,28.280124473571778,27.559326934814454,25.560416297912596,,
2013-05-07,,,28.246788024902344,28.142379379272462,28.265657806396483,27.64581537246704,25.663064651489258,,
2013-05-08,,,27.353666305541992,27.883248138427735,28.21345500946045,27.654306507110597,25.752337875366212,,
2013-05-09,,,27.82538414001465,27.91469612121582,28.21345500946045,27.687012481689454,25.848677101135255,,
2013-05-10,,,28.3096866607666,27.956208801269533,28.16125068664551,27.747392559051512,25.943609504699708,,
2013-05-13,,,28.01407241821289,27.949919509887696,28.11785144805908,27.844882106781007,26.027270088195802,,
2013-05-14,,,28.523536682128903,28.005269241333007,28.073824310302733,27.936081886291504,26.130218620300294,,
2013-05-15,,,28.951231002807617,28.324782180786134,28.104015159606934,28.05527057647705,26.23885437011719,,
2013-05-16,,,29.064437866210938,28.57259292602539,28.243644523620606,28.177603912353515,26.352870254516603,,
2013-05-17,,,29.66824722290039,28.84430503845215,28.40025691986084,28.327926349639892,26.480831871032716,,
2013-05-20,,,29.095897674560547,29.06067008972168,28.505294799804688,28.39270963668823,26.59323345184326,,
2013-05-21,,,29.272003173828125,29.210363388061523,28.607816314697267,28.436737060546875,26.715389137268065,24.741514053344726,
2013-05-22,,,29.410377502441406,29.30219268798828,28.813487434387206,28.51347122192383,26.840312309265137,24.81932601928711,
2013-05-23,,,29.303443908691406,29.349993896484374,28.961293411254882,28.587374210357666,26.958235778808593,24.89785467147827,
2013-05-24,,,28.580141067504883,29.132372665405274,28.98833885192871,28.57479476928711,27.04997714996338,24.971860122680663,
2013-05-27,,,28.580141067504883,29.02922134399414,29.04494571685791,28.581398582458498,27.1459561920166,25.04543447494507,
2013-05-28,,,28.54869270324707,28.88455924987793,29.047461318969727,28.560642814636232,27.238813705444336,25.123313350677492,
2013-05-29,,,27.59894371032715,28.522272491455077,28.91223258972168,28.508123874664307,27.303951416015625,25.19052453994751,
2013-05-30,,,28.020357131958008,28.2656551361084,28.807824516296385,28.525734519958498,27.384621696472166,25.261333999633788,
2013-05-31,,,26.85048484802246,27.919723892211913,28.526048278808595,28.463152599334716,27.43591190338135,25.318886795043944,
2013-06-03,,,27.27189445495605,27.658074569702148,28.343647956848145,28.424471378326416,27.491267967224122,25.379158000946045,
2013-06-04,,,27.441713333129883,27.43667869567871,28.16061897277832,28.38421764373779,27.53892765045166,25.437949085235594,
2013-06-05,,,27.07062339782715,27.33101463317871,27.926643562316894,28.37006549835205,27.579913177490234,25.48717123031616,
2013-06-06,,,27.359952926635746,27.198933792114257,27.732294464111327,28.346793937683106,27.618832893371582,25.533802547454833,
2013-06-07,,,27.67442512512207,27.36372184753418,27.641722869873046,28.31503086090088,27.664042053222655,25.577969875335693,
2013-06-10,,,27.62410545349121,27.43416404724121,27.54611930847168,28.295532512664796,27.704007301330567,25.621634006500244,
2013-06-11,,,27.416549682617188,27.429131317138673,27.432905006408692,28.24018316268921,27.744931564331054,25.66883129119873,
2013-06-12,,,26.900808334350582,27.39516830444336,27.363091468811035,28.13766202926636,27.777286109924315,25.70227102279663,
2013-06-13,,,27.139816284179688,27.35114097595215,27.275037384033205,28.041430950164795,27.801582717895506,25.740219707489015,
2013-06-14,,,27.177553176879883,27.25176658630371,27.307744216918945,27.916896247863768,27.830248718261718,25.77767324447632,
2013-06-17,,,27.0517578125,27.137297058105467,27.28573055267334,27.814689254760744,27.850665435791015,25.81829351425171,
2013-06-18,,,27.385103225708008,27.131007766723634,27.28006954193115,27.720344257354736,27.868027114868163,25.859629878997804,
2013-06-19,,,27.07062339782715,27.164970779418944,27.28006954193115,27.603356552124023,27.86576271057129,25.900189571380615,
2013-06-20,,,25.82527732849121,26.90206298828125,27.1266019821167,27.429448223114015,27.838842964172365,25.92979148864746,
2013-06-21,,,26.806468963623047,26.827846145629884,27.039806365966797,27.340764617919923,27.832930641174315,25.96615167617798,
2013-06-24,,,26.34731674194336,26.686957931518556,26.91212749481201,27.229123401641846,27.838591346740724,25.997297096252442,
2013-06-25,,,26.8127555847168,26.572488403320314,26.851748085021974,27.14232654571533,27.84085563659668,26.033595390319825,
2013-06-26,,,27.28447723388672,26.615259170532227,26.890114974975585,27.126603221893312,27.85519603729248,26.07498495101929,
2013-06-27,,,27.12722587585449,26.87564888000488,26.888855934143066,27.081946659088135,27.865385131835936,26.119288997650145,
2013-06-28,,,26.001388549804688,26.71463279724121,26.771239471435546,27.039491844177245,27.852176933288575,26.153394088745117,
2013-07-01,,,26.17121124267578,26.679411697387696,26.683184814453124,26.98445768356323,27.819596519470213,26.19169017791748,
2013-07-02,,,26.548582077026367,26.62657699584961,26.599532699584962,26.939801120758055,27.782739067077635,26.236439762115477,
2013-07-03,,,26.561168670654297,26.481915283203126,26.548587226867674,26.914328384399415,27.756448554992676,26.28224998474121,
2013-07-04,,,26.561168670654297,26.368703842163086,26.622176361083984,26.874389171600342,27.73116424560547,26.319958667755127,
2013-07-05,,,26.869359970092773,26.542298126220704,26.628465461730958,26.834135913848876,27.691916847229002,26.354454975128174,
2013-07-08,,,27.473169326782227,26.80268974304199,26.741050720214844,26.826589107513428,27.672418937683105,26.394989376068114,
2013-07-09,,,27.246740341186523,26.942321395874025,26.784449195861818,26.818098640441896,27.638077583312988,26.429458026885985,
2013-07-10,,,27.61781883239746,27.153651428222656,26.81778335571289,26.85394916534424,27.617447509765626,26.46501989364624,
2013-07-11,,,27.78921127319336,27.399259948730467,26.883981895446777,26.886418914794923,27.61986885070801,26.501236305236816,
2013-07-12,,,28.595333099365234,27.74445457458496,27.143376350402832,26.95730791091919,27.629733047485352,26.54750814437866,
2013-07-15,,,28.322399139404297,27.914300537109376,27.358495140075682,27.020839977264405,27.635270652770995,26.597843475341797,
2013-07-16,,,27.80825424194336,28.026603317260744,27.484462356567384,27.041997528076173,27.626499977111816,26.64478231430054,
2013-07-17,,,27.903467178344727,28.083732986450194,27.618692207336426,27.083639717102052,27.63749599456787,26.69491693496704,
2013-07-18,,,28.131969451904297,28.152284622192383,27.775772285461425,27.198974323272704,27.643627700805663,26.74615240097046,
2013-07-19,,,28.25891876220703,28.085001754760743,27.91472816467285,27.271596813201903,27.64261234283447,26.793110923767088,
2013-07-22,,,28.544553756713867,28.129432678222656,28.021866607666016,27.38145866394043,27.65322196960449,26.840246028900147,
2013-07-23,,,28.125627517700195,28.192907333374023,28.109755325317384,27.4471022605896,27.64526378631592,26.887741203308106,
2013-07-24,,,27.70033264160156,28.152280426025392,28.118006706237793,27.467895030975342,27.620245819091796,26.929550094604494,
2013-07-25,,,28.081199645996094,28.14212646484375,28.147205543518066,27.51559371948242,27.6005810546875,26.97672565460205,
2013-07-26,,,28.430299758911133,28.17640266418457,28.130702209472656,27.637039279937746,27.575822105407713,27.028326988220215,
2013-07-29,,,28.60168838500977,28.18782958984375,28.158631134033204,27.758563137054445,27.5659379196167,27.07958568572998,
2013-07-30,,,28.37317657470703,28.237339401245116,28.21512336730957,27.849792861938475,27.547961387634277,27.13167526245117,
2013-07-31,,,28.86826705932617,28.47092628479004,28.311603355407716,27.96514778137207,27.537119178771974,27.188715744018555,
2013-08-01,,,28.722280502319336,28.599142456054686,28.370634460449217,28.073203372955323,27.52549591064453,27.24186584472656,
2013-08-02,,,28.76671600341797,28.666425704956055,28.421414184570313,28.16807117462158,27.529227409362793,27.289602279663086,
2013-08-05,,,28.37952423095703,28.62199287414551,28.404911231994628,28.213388919830322,27.525215072631838,27.335585632324218,
2013-08-06,,,28.48743438720703,28.644844436645506,28.44109191894531,28.27542362213135,27.523989906311034,27.381401805877687,
2013-08-07,,,28.290666580200195,28.529324340820313,28.500125312805174,28.309066009521484,27.537824363708495,27.420887889862062,
2013-08-08,,,28.60168838500977,28.5052059173584,28.552174186706544,28.349689865112303,27.549450988769532,27.46703634262085,
2013-08-09,,,28.37952423095703,28.42776756286621,28.54709663391113,28.338899421691895,27.58003177642822,27.507971839904783,
2013-08-12,,,28.5889892578125,28.469660568237305,28.545826721191407,28.352228927612305,27.60637367248535,27.548820819854736,
2013-08-13,,,28.51917266845703,28.476008224487305,28.560426330566408,28.387774848937987,27.627922859191894,27.583425254821776,
2013-08-14,,,28.297008514404297,28.477276611328126,28.50330047607422,28.407451915740968,27.652450561523438,27.616181869506836,
2013-08-15,,,27.42740631103516,28.242420196533203,28.3738130569458,28.37222375869751,27.653799629211427,27.636316261291505,
2013-08-16,,,27.294103622436523,28.025336074829102,28.226551818847657,28.323983001708985,27.646193199157715,27.655117626190187,
2013-08-19,,,27.528959274291992,27.813330078125,28.141495323181154,28.27320327758789,27.64429027557373,27.674148788452147,
2013-08-20,,,27.275066375732425,27.564508819580077,28.020258522033693,28.230675220489502,27.641460609436034,27.693196086883546,
2013-08-21,,,26.856128692626957,27.27633285522461,27.876804733276366,28.18846502304077,27.640567016601562,27.70892656326294,
2013-08-22,,,27.243322372436523,27.239516067504884,27.74096813201904,28.146571159362793,27.6426371383667,27.722109928131104,
2013-08-23,,,27.567041397094727,27.294103622436523,27.65971984863281,28.10340824127197,27.650426902770995,27.74033781051636,
2013-08-26,,,27.57973861694336,27.304259490966796,27.5587947845459,28.052310752868653,27.660986518859865,27.75582597732544,
2013-08-27,,,27.05924415588379,27.26109504699707,27.412801933288574,27.98661413192749,27.65446933746338,27.761248226165772,
2013-08-28,,,27.01481437683105,27.29283218383789,27.28458251953125,27.893941497802736,27.65335315704346,27.759557933807372,
2013-08-29,,,27.05290985107422,27.25474967956543,27.247132873535158,27.81047296524048,27.67790580749512,27.75837438583374,
2013-08-30,,,27.04655647277832,27.15065269470215,27.222378158569335,27.724464988708498,27.682707557678224,27.75781909942627,
2013-09-02,,,27.04655647277832,27.04401626586914,27.17413787841797,27.65781660079956,27.69669235229492,27.767641849517823,
2013-09-03,,,27.033859252929688,27.03893928527832,27.150017166137694,27.585137844085693,27.70111442565918,27.77098503112793,
2013-09-04,,,27.37662124633789,27.111300659179687,27.20206642150879,27.539435577392577,27.702957305908203,27.779076671600343,
2013-09-05,,,27.61781883239746,27.224282455444335,27.239516067504884,27.490242099761964,27.712769165039063,27.7890771484375,
2013-09-06,,,27.85903549194336,27.386778259277342,27.268715476989748,27.46421766281128,27.749922103881836,27.801049518585206,
2013-09-09,,,28.20178985595703,27.617824935913085,27.330920600891112,27.444857692718507,27.79053367614746,27.80506509780884,
2013-09-10,,,28.423952102661133,27.895843505859375,27.467391395568846,27.44009666442871,27.828041076660156,27.805390071868896,
2013-09-11,,,28.531862258911133,28.126891708374025,27.619096183776854,27.45183935165405,27.867454948425294,27.811951751708985,
2013-09-12,,,28.37317657470703,28.27796325683594,27.751122856140135,27.499127864837646,27.903695106506348,27.81742967605591,
2013-09-13,,,28.49378204345703,28.404912567138673,27.895845413208008,27.55911178588867,27.936183547973634,27.81405019760132,
2013-09-16,,,29.084081649780277,28.58137092590332,28.099597930908203,27.636867904663085,27.968401794433593,27.82041036605835,
2013-09-17,,,30.213943481445312,28.939369201660156,28.417606353759766,27.78381175994873,28.02774585723877,27.832911720275877,
2013-09-18,,,30.417055130004883,29.316407775878908,28.721649742126466,27.961858081817628,28.083730583190917,27.850589046478273,
2013-09-19,,,30.08698844909668,29.659170150756836,28.968566703796387,28.104041385650635,28.129686126708986,27.874777488708496,
2013-09-20,,,30.366291046142575,30.033671951293947,29.21929225921631,28.24400386810303,28.165105285644533,27.89741916656494,
2013-09-23,,,29.89656639099121,30.196168899536133,29.388769912719727,28.35984525680542,28.19658863067627,27.915929641723633,
2013-09-24,,,29.18564987182617,29.990510177612304,29.464939689636232,28.46616554260254,28.224136543273925,27.92531826019287,
2013-09-25,,,28.773069381713867,29.6617130279541,29.489060401916504,28.55407829284668,28.241528587341307,27.93951229095459,
2013-09-26,,,28.563596725463867,29.35703468322754,29.508102416992188,28.62961263656616,28.2501611328125,27.946894416809084,
2013-09-27,,,28.138317108154297,28.911439895629883,29.472555923461915,28.68420066833496,28.247749099731447,27.94518072128296,
2013-09-30,,,28.392208099365234,28.610568237304687,29.40336856842041,28.751483249664307,28.244702186584473,27.948962078094482,
2013-10-01,,,29.071399688720703,28.587718200683593,29.28911418914795,28.85336027145386,28.263617630004884,27.9544407081604,
2013-10-02,,,29.166608810424805,28.66642608642578,29.16406955718994,28.942859649658203,28.292943153381348,27.956594486236572,
2013-10-03,,,29.204683303833008,28.79464340209961,29.075839042663574,29.02220287322998,28.315412826538086,27.957996940612794,
2013-10-04,,,29.70614242553711,29.108208465576173,29.009824180603026,29.114558219909668,28.340929679870605,27.95837589263916,
2013-10-07,,,29.25547790527344,29.280862426757814,28.94571533203125,29.16724262237549,28.35400547027588,27.95997169494629,
2013-10-08,,,28.25891876220703,29.118366241455078,28.853042221069337,29.158990955352785,28.35172031402588,27.94984085083008,26.3456774520874
2013-10-09,,,28.44299697875977,28.97364387512207,28.820034980773926,29.154547691345215,28.343214912414552,27.940167045593263,26.379746532440187
2013-10-10,,,29.25637626647949,28.983982467651366,28.889312934875488,29.19870767593384,28.353896827697753,27.93969636917114,26.418775520324708
2013-10-11,,,29.237165451049805,28.890187072753907,28.99919776916504,29.235876846313477,28.363305816650392,27.946266613006593,26.459063367843626
2013-10-14,,,29.672685623168945,28.97362861633301,29.12724552154541,29.26530704498291,28.38916904449463,27.957192058563233,26.50131326675415
2013-10-15,46.18042730142702,A,29.512571334838867,29.224359130859376,29.171362686157227,29.230238437652588,28.409671783447266,27.96683084487915,26.54507209777832
2013-10-16,47.00350472922127,A,30.14021873474121,29.563803482055665,29.268723678588866,29.216396617889405,28.446662826538088,27.99224359512329,26.5913840675354
2013-10-17,47.60379276619316,A,30.851146697998047,29.882757568359374,29.43337001800537,29.254604530334472,28.491651992797852,28.020551490783692,26.64094274520874
2013-10-18,48.24172487495577,A,30.953615188598636,30.22604751586914,29.558117294311522,29.283970737457274,28.543133811950682,28.06158279418945,26.6902347946167
2013-10-21,48.6641628304661,A,30.96641731262207,30.484793853759765,29.729211235046385,29.337463283538817,28.590682373046874,28.098528022766114,26.73884301185608
2013-10-22,49.51646904003664,A,31.382715225219727,30.858822631835938,30.041590881347656,29.447316551208495,28.647953224182128,28.13793804168701,26.787943563461305
2013-10-23,49.824316426287005,A,30.953615188598636,31.02150192260742,30.292652702331544,29.556343841552735,28.701085357666017,28.176767959594727,26.831969594955446
2013-10-24,49.66949493547156,A,30.69742584228516,30.990757751464844,30.43675765991211,29.663035297393797,28.766485748291014,28.21014268875122,26.871972618103026
2013-10-25,49.87336018964214,A,31.57486915588379,31.115008544921874,30.67052803039551,29.834862899780273,28.85210105895996,28.249147129058837,26.913558502197265
2013-10-28,50.04316354603106,A,31.65171813964844,31.252068710327155,30.868431282043456,29.997838401794432,28.93455623626709,28.28942325592041,26.955528631210328
2013-10-29,49.91895475113424,A,31.888702392578125,31.353266143798834,31.106044387817384,30.138703536987304,29.026828956604003,28.33414478302002,27.001488037109375
2013-10-30,49.769852707142945,A,31.25463104248047,31.413469314575195,31.217485618591308,30.243104648590087,29.114799003601075,28.377683010101318,27.039977016448976
2013-10-31,49.72431282461872,A,31.03046226501465,31.480076599121094,31.23541717529297,30.33439359664917,29.190541801452635,28.416589469909667,27.078404588699343
2013-11-01,49.242385673835464,A,31.357105255126957,31.436523818969725,31.2757661819458,30.416941738128664,29.266343078613282,28.45838499069214,27.11802911758423
2013-11-04,48.788720254962435,A,31.2290096282959,31.35198211669922,31.302025413513185,30.515618324279785,29.33932849884033,28.500157508850098,27.159225511550904
2013-11-05,48.111061483668436,A,30.851146697998047,31.144470977783204,31.248868560791017,30.645229721069335,29.415166549682617,28.534817943573,27.197223911285402
2013-11-06,47.82957924433956,A,30.7742919921875,31.048403167724608,31.2309362411499,30.76179447174072,29.490356101989747,28.5718546295166,27.236022100448608
2013-11-07,47.52833481548933,P,30.255516052246094,30.893413925170897,31.186745262145998,30.811751461029054,29.554408226013184,28.61615701675415,27.272974252700806
2013-11-08,47.31535854614582,P,30.761476516723636,30.774288177490234,31.10540599822998,30.887967014312743,29.62870662689209,28.655707092285155,27.310929384231567
2013-11-11,47.266118302991806,P,31.10732650756836,30.749951553344726,31.050966835021974,30.959699058532713,29.70992202758789,28.703307189941405,27.350302143096926
2013-11-12,47.0891294877221,P,30.409217834472656,30.66156578063965,30.903018379211424,31.004531383514404,29.77742919921875,28.739271812438965,27.386433601379395
2013-11-13,46.90148796388949,P,30.64618492126465,30.635944366455078,30.842173767089843,31.029829692840575,29.842820472717285,28.772888889312743,27.423936920166014
2013-11-14,47.00439053774766,P,30.767879486083984,30.738417053222655,30.815915489196776,31.025666332244874,29.905821685791015,28.80929542541504,27.464292211532594
2013-11-15,47.108382253728166,A,31.0240535736084,30.79093246459961,30.78261032104492,31.029188251495363,29.969122047424317,28.859522075653075,27.506458082199096
2013-11-18,47.13494707326956,A,31.299470901489254,30.829361343383788,30.78965644836426,31.04584093093872,30.03107566833496,28.910804672241213,27.551247425079346
2013-11-19,47.42126309364079,A,31.0368709564209,30.954891967773438,30.80822887420654,31.02854871749878,30.083334045410155,28.955687561035155,27.596063661575318
2013-11-20,47.46773133103312,P,30.71023941040039,30.967702865600586,30.801823616027832,31.01637992858887,30.126901588439942,28.997178268432616,27.639714126586913
2013-11-21,47.62129975232627,A,31.10732650756836,31.03559226989746,30.88700466156006,31.036874961853027,30.181584587097166,29.04263984680176,27.681299257278443
2013-11-22,47.639016735259965,A,31.34429168701172,31.099639892578125,30.945286178588866,31.025346088409425,30.238594779968263,29.087389163970947,27.72092206954956
2013-11-25,47.292272102926624,A,31.00485038757324,31.040715789794923,30.935038566589355,30.993002700805665,30.27701015472412,29.122705974578857,27.758847675323487
2013-11-26,47.05747747025405,A,31.12653923034668,31.058649444580077,31.00677070617676,30.954894542694092,30.295262069702147,29.16150396347046,27.795480995178224
2013-11-27,46.89695295790151,A,30.90237045288086,31.09707565307617,31.03238925933838,30.93728151321411,30.304968376159668,29.194349479675292,27.829684686660766
2013-11-28,46.47953956310067,A,30.90237045288086,31.056084442138673,31.045838356018066,30.93087692260742,30.321276016235352,29.225481071472167,27.86335868835449
2013-11-29,46.085907530290235,P,31.03046226501465,30.993318557739258,31.04647922515869,30.914544773101806,30.334559440612793,29.24983236312866,27.89867025375366
2013-12-02,46.05883557133129,P,30.992036819458008,30.99075584411621,31.015735816955566,30.902696132659912,30.35646884918213,29.276528739929198,27.937186107635497
