Date,GRADE,GPS,GEHC,MA 5,MA 10,MA 20,MA 50,MA 100,MA 200
2022-12-15,,,59.841102600097656,,,,,,
2022-12-16,,,56.58972930908203,,,,,,
2022-12-19,,,56.350364685058594,,,,,,
2022-12-20,,,57.0584831237793,,,,,,
2022-12-21,,,56.80914688110352,57.32976531982422,,,,,
2022-12-22,,,57.44745635986328,56.851036071777344,,,,,
2022-12-23,,,57.34771347045898,57.00263290405273,,,,,
2022-12-26,,,57.34771347045898,57.20210266113281,,,,,
2022-12-27,,,57.29785537719727,57.249977111816406,,,,,
2022-12-28,,,57.34771347045898,57.3576904296875,57.34372787475586,,,,
2022-12-29,,,57.84639358520508,57.43747787475586,57.1442569732666,,,,
2022-12-30,,,58.22539138793945,57.613013458251956,57.307823181152344,,,,
2023-01-02,,,58.22539138793945,57.78854904174805,57.49532585144043,,,,
2023-01-03,,,55.851688385009766,57.499315643310545,57.37464637756348,,,,
2023-01-04,,,60.32980346679688,58.095733642578125,57.72671203613281,,,,
2023-01-05,,,58.84375,58.29520492553711,57.86634140014648,,,,
2023-01-06,,,58.79388427734375,58.40890350341797,58.01095848083496,,,,
2023-01-09,,,57.94612884521485,58.353050994873044,58.07080001831055,,,,
2023-01-10,,,59.841102600097656,59.150933837890626,58.325124740600586,,,,
2023-01-11,,,64.81787872314453,60.04854888916016,59.07214126586914,58.2079345703125,,,
2023-01-12,,,65.47613525390625,61.37502593994141,59.83511543273926,58.48968620300293,,,
2023-01-13,,,65.2667007446289,62.66958923339844,60.5392463684082,58.92353477478027,,,
2023-01-16,,,65.2667007446289,64.13370361328126,61.24337730407715,59.36935157775879,,,
2023-01-17,,,63.16228103637695,64.79793930053711,61.974436569213864,59.67454147338867,,,
2023-01-18,,,61.91558837890625,64.21748123168945,62.1330150604248,59.92986354827881,,,
2023-01-19,,,63.77066040039063,63.87638626098633,62.625706100463866,60.24602375030518,,,
2023-01-20,,,66.59315490722656,64.14167709350586,63.40563316345215,60.708295822143555,,,
2023-01-23,,,69.33587646484375,64.95551223754883,64.54460792541504,61.30770397186279,,,
2023-01-24,,,69.4156723022461,66.20619049072266,65.50206489562989,61.913594818115236,,,
2023-01-25,,,68.52803039550781,67.52867889404297,65.87308006286621,62.47261066436768,,,
2023-01-26,,,69.03667449951172,68.58188171386719,66.22913398742676,63.03212471008301,,,
2023-01-27,,,69.89439392089844,69.24212951660157,66.69190330505371,63.61557483673096,,,
2023-01-30,,,71.3106460571289,69.6370834350586,67.29629783630371,64.26983757019043,,,
2023-01-31,,,69.33587646484375,69.62112426757812,67.9136573791504,64.94404697418213,,,
2023-02-01,,,69.82460021972656,69.88043823242188,68.70455856323242,65.41878681182861,,,
2023-02-02,,,70.462890625,70.16568145751953,69.37378158569337,65.99974384307862,,,
2023-02-03,,,70.36316680908203,70.25943603515626,69.7507827758789,66.57820796966553,,,
2023-02-06,,,71.66968536376953,70.33124389648438,69.98416366577149,67.26438579559326,,,
2023-02-07,,,71.44029998779297,70.75212860107422,70.18662643432617,67.84434566497802,,,
2023-02-08,,,69.9841537475586,70.78403930664062,70.33223876953124,68.10265941619873,,,
2023-02-09,,,68.22882843017578,70.33722686767578,70.25145416259765,68.2402940750122,,,
2023-02-10,,,69.0566177368164,70.07591705322265,70.16767654418945,68.42978992462159,,,
2023-02-13,,,69.2461166381836,69.59120330810546,69.96122360229492,68.62876071929932,,,
2023-02-14,,,72.41770935058594,69.78668518066407,70.26940689086913,69.09153213500977,,,
2023-02-15,,,72.12847137451172,70.21554870605469,70.49979400634766,69.60217628479003,,,
2023-02-16,,,70.72219848632812,70.71422271728515,70.52572479248047,69.94975318908692,,,
2023-02-17,,,72.97621154785156,71.49814147949219,70.78702926635742,70.26890602111817,,,
2023-02-20,,,72.97621154785156,72.24416046142578,70.91768188476563,70.45092277526855,,,
2023-02-21,,,72.278076171875,72.21623382568359,71.00145950317383,70.59404296875,,,
2023-02-22,,,71.74948120117188,72.14043579101562,71.17799224853516,70.7551155090332,64.75983604431153,,
2023-02-23,,,75.69898223876953,73.1357925415039,71.92500762939453,71.08823089599609,65.07699363708497,,
2023-02-24,,,74.81134796142578,73.50281982421875,72.50048065185547,71.33407859802246,65.44142601013183,,
2023-02-27,,,75.83861541748047,74.07530059814454,73.15973052978515,71.56047706604004,65.83119102478027,,
2023-02-28,,,75.79871368408203,74.77942810058593,73.49783096313476,71.88361892700195,66.20599563598633,,
2023-03-01,,,75.10057067871094,75.44964599609375,73.79504089355468,72.14741744995118,66.57182411193848,,
2023-03-02,,,74.84127044677734,75.27810363769531,74.2069480895996,72.36633644104003,66.91970039367676,,
2023-03-03,,,76.1677474975586,75.54938354492188,74.5261016845703,72.65656547546386,67.29610107421875,,
2023-03-06,,,76.47693634033203,75.67704772949219,74.87617416381836,72.896928024292,67.67868553161621,,
2023-03-07,,,76.04806518554688,75.72691802978515,75.25317306518555,73.12731628417968,68.05368972778321,,
2023-03-08,,,76.42704772949219,75.99221343994141,75.72092971801757,73.44946098327637,68.43527641296387,,
2023-03-09,,,76.17771911621094,76.25950317382812,75.76880340576172,73.84690551757812,68.80190292358398,,
2023-03-10,,,74.77144622802734,75.98024291992188,75.76481323242187,74.13264694213868,69.13282402038574,,
2023-03-13,,,76.0380859375,75.89247283935546,75.78476028442383,74.4722454071045,69.48907791137695,,
2023-03-14,,,76.93571472167969,76.07000274658203,75.8984603881836,74.69814567565918,69.91075843811035,,
2023-03-15,,,76.55670928955078,76.09593505859375,76.04407424926758,74.91955757141113,70.23529655456542,,
2023-03-16,,,76.4170913696289,76.14380950927735,76.20165634155273,75.20430221557618,70.58676338195801,,
2023-03-17,,,75.63914489746094,76.31734924316406,76.14879608154297,75.33744888305664,70.92366859436035,,
2023-03-20,,,75.00083923339844,76.10989990234376,76.00118637084961,75.43868026733398,71.26476280212403,,
2023-03-21,,,76.31735229492188,75.9862274169922,76.0281150817871,75.64064407348633,71.59428779602051,,
2023-03-22,,,74.57197570800781,75.58928070068359,75.84260787963868,75.78176879882812,71.78936973571777,,
2023-03-23,,,75.50950622558594,75.407763671875,75.77578659057617,75.77229499816895,71.99003715515137,,
2023-03-24,,,76.25749969482422,75.53143463134765,75.92439193725586,75.84460258483887,72.20985313415527,,
2023-03-27,,,76.17771911621094,75.76681060791016,75.93835525512695,75.86155776977539,72.42807350158691,,
2023-03-28,,,76.69634246826172,75.84260864257813,75.91441802978515,75.90643920898438,72.6987547302246,,
2023-03-29,,,79.03014373779297,76.73424224853515,76.16176147460938,76.10291786193848,73.04104583740235,,
2023-03-30,,,81.92247009277344,78.01683502197265,76.71229934692383,76.45697784423828,73.40408203125,,
2023-03-31,,,81.81275177001953,79.12788543701171,77.32966003417968,76.73922805786133,73.70847396850586,,
2023-04-03,,,81.59333801269531,80.2110092163086,77.98890991210938,76.99504814147949,73.9536231994629,,
2023-04-04,,,81.37391662597656,81.14652404785156,78.49456634521485,77.26134071350097,74.1927880859375,,
2023-04-05,,,80.90516662597656,81.52152862548829,79.12788543701171,77.4852466583252,74.44033081054687,,
2023-04-06,,,79.94771575927734,81.12657775878907,79.57170639038085,77.67374649047852,74.65855163574219,,
2023-04-07,,,79.94771575927734,80.75357055664062,79.94072799682617,77.93255996704102,74.85961807250976,,
2023-04-10,,,80.3765640258789,80.51021575927734,80.36061248779296,78.14948387145996,75.04093643188476,,
2023-04-11,,,80.3765640258789,80.31074523925781,80.72863464355468,78.32152633666992,75.26175018310546,,
2023-04-12,,,81.53350067138672,80.43641204833985,80.97897033691406,78.57036590576172,75.49592819213868,,
2023-04-13,,,82.72034454345703,80.99093780517578,81.05875778198242,78.88552856445312,75.74107727050782,,
2023-04-14,,,82.15185546875,81.43176574707032,81.09266815185546,79.21116409301757,75.97685104370117,,
2023-04-17,,,82.50092315673828,81.85663757324218,81.18342666625976,79.58616828918457,76.19347579956055,,
2023-04-18,,,83.43843841552734,82.46901245117188,81.38987884521484,79.94222259521484,76.43343856811524,,
2023-04-19,,,85.52289581298828,83.26689147949219,81.85165176391601,80.48976860046386,76.74421340942382,,
2023-04-20,,,84.77488708496094,83.67779998779297,82.33436889648438,80.95303764343262,77.07513458251952,,
2023-04-21,,,86.25096893310547,84.49762268066407,82.96469421386719,81.45271110534668,77.41902160644531,,
2023-04-24,,,87.5574951171875,85.50893707275391,83.68278732299805,82.02169990539551,77.78524917602539,,
2023-04-25,,,80.17708587646484,84.8566665649414,83.66283950805663,82.19573707580567,77.94043670654297,,
2023-04-26,,,79.90782165527344,83.73365173339843,83.50027160644531,82.23962097167968,78.0960237121582,,
2023-04-27,,,81.30409240722656,83.03949279785157,83.35864639282227,82.20870208740234,78.30766159057617,,
2023-04-28,,,81.12458038330078,82.01421508789062,83.25591888427735,82.1742935180664,78.47062896728515,,
2023-05-01,,,80.5660629272461,80.61592864990234,83.06243286132812,82.12292976379395,78.62242599487304,,
2023-05-02,,,78.25221252441406,80.23095397949218,82.5438102722168,81.96684455871582,78.74190872192383,,
2023-05-03,,,79.4989013671875,80.149169921875,81.94141082763672,81.89653129577637,78.89689712524414,71.82836658477783,
2023-05-04,,,78.05274200439453,79.4988998413086,81.26919631958008,81.80178260803223,78.94397232055664,72.0104829788208,
2023-05-05,,,78.78079986572266,79.03014373779297,80.5221794128418,81.74343681335449,79.02336135864257,72.2323936843872,
2023-05-08,,,79.20966339111328,78.75886383056641,79.68739624023438,81.68509178161621,79.09078231811523,72.46098667144776,
2023-05-09,,,76.1677474975586,78.34197082519532,79.28646240234374,81.47465095520019,79.09816299438477,72.65207931518555,
2023-05-10,,,75.69898223876953,77.58198699951171,78.86557846069336,81.18292503356933,79.11013122558593,72.8409776687622,
2023-05-11,,,74.79139709472656,76.92971801757812,78.21430892944336,80.7864776611328,79.10913375854493,73.01441707611085,
2023-05-12,,,74.72158813476562,76.11787567138671,77.57400970458984,80.41496429443359,79.08021057128906,73.18815582275391,
2023-05-15,,,74.73155975341797,75.22225494384766,76.99055938720703,80.02649612426758,79.04530303955079,73.36199428558349,
2023-05-16,,,77.57400512695312,75.50350646972656,76.92273864746093,79.73327445983887,79.0758218383789,73.56475578308105,
2023-05-17,,,80.08734130859375,76.38117828369141,76.98158264160156,79.46149673461915,79.14902770996093,73.7921520614624,
2023-05-18,,,79.47895050048828,77.31868896484374,77.12420349121093,79.1966999053955,79.21505233764648,74.00847763061523,
2023-05-19,,,79.12987518310547,78.20034637451172,77.15911102294922,78.84064521789551,79.30222091674804,74.2175224685669,
2023-05-22,,,78.90039825439453,79.03411407470703,77.12818450927735,78.40779037475586,79.35946716308594,74.42427253723145,
2023-05-23,,,77.01469421386719,78.92225189208985,77.2128791809082,78.24967079162597,79.36104675292968,74.63590259552002,
2023-05-24,,,76.35619354248047,78.17602233886718,77.27860031127929,78.07208938598633,79.35703643798828,74.79616649627685,
2023-05-25,,,79.67862701416016,78.21595764160156,77.76732330322265,77.99081611633301,79.42226715087891,75.00451526641845,
2023-05-26,,,78.25188446044922,78.04035949707031,78.12035293579102,77.84718132019043,79.47452194213867,75.19909526824951,
2023-05-29,,,78.25188446044922,77.91065673828125,78.47238540649414,77.73147239685059,79.5395428466797,75.40215282440185,
2023-05-30,,,77.7829360961914,78.06430511474609,78.49327850341797,77.70800857543945,79.56885452270508,75.5815711593628,
2023-05-31,,,79.32942199707031,78.65895080566406,78.41748657226563,77.6995346069336,79.66400344848633,75.72668659210206,
2023-06-01,,,79.64869689941406,78.65296478271485,78.4344612121582,77.77933235168457,79.7467872619629,75.86841220855713,
2023-06-02,,,79.78838348388672,78.96026458740235,78.50031204223633,77.82971153259277,79.81740493774414,76.0136290359497,
2023-06-05,,,80.30720520019531,79.37132873535157,78.6409927368164,77.88458862304688,79.89999465942383,76.16403408050537,
2023-06-06,,,82.74164581298828,80.36307067871094,79.21368789672852,78.21328353881836,80.02090072631836,76.35982772827148,
2023-06-07,,,80.29721069335938,80.55662841796875,79.6077896118164,78.44319496154785,80.04624206542968,76.54364395141602,
2023-06-08,,,77.57341766357422,80.14157257080078,79.39726867675782,78.58229598999023,79.9592610168457,76.68167152404786,
2023-06-09,,,76.92488861083984,79.56887359619141,79.26456909179687,78.69246101379395,79.8615037536621,76.78498886108399,
2023-06-12,,,78.09222412109375,79.1258773803711,79.24860305786133,78.86049423217773,79.79148147583008,76.87255233764648,
2023-06-13,,,77.61333465576172,78.10021514892578,79.23164291381836,78.86246070861816,79.71626983642578,76.95452896118164,
2023-06-14,,,78.35165405273438,77.71110382080079,79.13386611938476,78.77567634582519,79.66519958496093,77.0527651977539,
2023-06-15,,,78.92035675048828,77.9804916381836,79.06103210449218,78.7477466583252,79.64465240478516,77.15160202026367,
2023-06-16,,,78.47138214111328,78.28979034423828,78.92933197021485,78.71482200622559,79.61512573242187,77.23737190246582,
2023-06-19,,,78.47138214111328,78.3656219482422,78.74574966430664,78.69337120056153,79.57702209472656,77.30897926330566,
2023-06-20,,,78.72081756591797,78.58711853027344,78.3436668395996,78.77867736816407,79.54390716552734,77.40282867431641,
2023-06-21,,,79.43917846679688,78.80462341308593,78.25786361694335,78.93282661437988,79.50202072143554,77.49897445678711,
2023-06-22,,,80.02783203125,79.02611846923828,78.50330505371093,78.95028686523438,79.4481704711914,77.5946238708496,
2023-06-23,,,79.63871765136719,79.25958557128907,78.77468795776367,79.01962852478027,79.39790771484375,77.68737937927246,
2023-06-26,,,77.62330627441406,79.08997039794922,78.7277961730957,78.98819961547852,79.30035537719726,77.74691558837891,
2023-06-27,,,76.89497375488281,78.72480163574218,78.65596008300781,78.94380149841308,79.16948608398438,77.8014623260498,
2023-06-28,,,77.01469421386719,78.23990478515626,78.52226409912109,78.82806510925293,78.99932205200196,77.87176773071289,
2023-06-29,,,78.50130462646484,77.93459930419922,78.48035888671875,78.77069549560547,78.87385040283203,77.97449249267578,
2023-06-30,,,81.05548858642578,78.21795349121093,78.73876953125,78.83405075073242,78.76994079589844,78.09448120117187,
2023-07-03,,,80.50675201416016,78.79464263916016,78.94230651855469,78.84402809143066,78.62892593383789,78.20708755493165,
2023-07-04,,,80.50675201416016,79.51699829101562,79.1208999633789,78.73228340148925,78.63551925659179,78.28797798156738,
2023-07-05,,,80.46683502197266,80.20742645263672,79.22366561889649,78.74076461791992,78.64669952392578,78.37136161804199,
2023-07-06,,,78.9403076171875,80.29522705078125,79.11491317749024,78.80910911560059,78.599423828125,78.45354270935059,
2023-07-07,,,79.43917846679688,79.97196502685547,79.0949592590332,78.93482360839843,78.56571578979492,78.51817237854004,
2023-07-10,,,80.476806640625,79.96597595214844,79.3803092956543,79.054052734375,78.5639306640625,78.59317832946778,
2023-07-11,,,81.07544708251953,80.07971496582032,79.79835662841796,79.22715835571289,78.62039535522462,78.68115203857423,
2023-07-12,,,81.50447082519531,80.28724212646485,80.24733428955078,79.38479919433594,78.66050674438476,78.77870193481445,
2023-07-13,,,81.21512603759766,80.74220581054688,80.51871643066406,79.49953765869141,78.72375442504882,78.83386337280274,
2023-07-14,,,81.63417053222656,81.18120422363282,80.57658462524414,79.65767707824708,78.78082183837891,78.90209159851074,
2023-07-17,,,81.00562286376953,81.28696746826172,80.62647171020508,79.78438911437988,78.81674102783204,78.95376167297363,
2023-07-18,,,82.28269958496094,81.52841796875,80.80406646728515,79.96248321533203,78.93904006958007,79.01860153198243,
2023-07-19,,,81.56433868408203,81.54039154052734,80.9138168334961,80.0687412261963,79.05634719848632,79.08323921203613,
2023-07-20,,,81.69408416748047,81.63618316650391,81.18919448852539,80.15205383300781,79.1944009399414,79.15176734924316,
2023-07-21,,,82.47259521484375,81.80386810302734,81.49253616333007,80.29374771118164,79.34942108154297,79.21481582641601,
2023-07-24,,,80.47640228271484,81.69802398681641,81.49249572753907,80.43640251159668,79.4643179321289,79.25481048583984,
2023-07-25,,,80.05722045898438,81.2529281616211,81.39067306518555,80.59451484680176,79.51398223876953,79.29490203857422,
2023-07-26,,,77.28250885009766,80.39656219482421,80.96847686767578,80.60790557861328,79.45788558959961,79.30345664978027,
2023-07-27,,,76.71359252929688,79.4004638671875,80.5183235168457,80.51851997375488,79.40257843017578,79.30881538391114,
2023-07-28,,,77.72167205810547,78.45027923583984,80.1270736694336,80.35182914733886,79.37441436767578,79.33831764221192,
2023-07-31,,,77.85142517089844,77.92528381347657,79.81165390014648,80.21906280517578,79.35343490600586,79.3564510345459,
2023-08-01,,,77.54202270507812,77.42224426269532,79.3375862121582,80.07082633972168,79.36398147583007,79.36251411437988,
2023-08-02,,,76.44410705566406,77.25456390380859,78.8255630493164,79.86968994140625,79.36573974609375,79.36138809204101,
2023-08-03,,,75.87519073486328,77.08688354492188,78.2436737060547,79.71643409729003,79.28967102050781,79.35596908569336,
2023-08-04,,,75.75542449951172,76.69363403320312,77.57195663452148,79.53224639892578,79.23974182128906,79.35713188171387,
2023-08-07,,,75.44601440429688,76.21255187988281,77.06891784667968,79.28070678710938,79.18362442016601,79.36158363342285,
2023-08-08,,,73.78917694091797,75.46198272705078,76.44211349487304,78.9163932800293,79.10374923706054,79.33630187988281,
2023-08-09,,,73.7791976928711,74.92900085449219,76.09178237915039,78.53012962341309,78.99274475097656,79.32837409973145,
2023-08-10,,,72.16228485107422,74.18641967773438,75.63665161132812,78.07748756408691,78.84301651000976,79.29490188598633,
2023-08-11,,,71.4536361694336,73.32606201171875,75.00984802246094,77.56846084594727,78.6763215637207,79.24686325073242,
2023-08-14,,,71.66323852539062,72.5695068359375,74.39102935791016,77.10134162902833,78.5034422302246,79.20171844482422,
2023-08-15,,,70.40563201904297,71.8927978515625,73.67739028930664,76.50748825073242,78.2567219543457,79.13881134033203,
2023-08-16,,,70.5353775024414,71.24403381347656,73.08651733398438,75.95604019165039,78.06148529052734,79.05386367797851,
2023-08-17,,,68.25972747802734,70.4635223388672,72.32497100830078,75.28432235717773,77.87521148681641,78.91723625183106,
2023-08-18,,,68.22978973388672,69.81875305175781,71.57240753173828,74.57218208312989,77.70130950927734,78.78140663146972,
2023-08-21,,,68.83863067626953,69.25383148193359,70.91166915893555,73.99029350280762,77.51623764038087,78.65385955810547,
2023-08-22,,,68.79869842529297,68.9324447631836,70.41262130737304,73.42736740112305,77.33994491577148,78.52810737609863,
2023-08-23,,,68.85858917236328,68.59708709716797,69.92056045532226,73.00617141723633,77.15008361816406,78.4076416015625,
2023-08-24,,,68.29965209960938,68.60507202148438,69.53429718017578,72.58547439575196,76.93766952514649,78.29116096496583,
2023-08-25,,,68.45934295654297,68.65098266601562,69.23486785888672,72.12235794067382,76.73742874145508,78.17627723693847,
2023-08-28,,,69.17797088623047,68.7188507080078,68.9863410949707,71.68868522644043,76.55156051635743,78.06429130554199,
2023-08-29,,,70.34575653076172,69.02826232910157,68.98035354614258,71.32887191772461,76.3840592956543,77.96398323059083,
2023-08-30,,,70.25591278076172,69.30772705078125,68.95240707397461,71.01946220397949,76.20039398193359,77.85120735168456,
2023-08-31,,,70.31580352783203,69.71095733642578,69.15801467895508,70.74149284362792,76.00615341186523,77.72716194152832,
2023-09-01,,,69.11809539794922,69.84270782470703,69.24684524536133,70.40962638854981,75.79574096679687,77.59682434082032,
2023-09-04,,,69.11809539794922,69.83073272705079,69.2747917175293,70.09323043823242,75.62563674926758,77.46299606323242,
2023-09-05,,,67.5311279296875,69.26780700683594,69.14803466796874,69.7803279876709,75.43835983276367,77.30392295837402,
2023-09-06,,,66.8524169921875,68.5871078491211,68.94741744995117,69.43398895263672,75.23511428833008,77.11721817016601,
2023-09-07,,,65.77447509765625,67.67884216308593,68.69489974975586,69.11459846496582,74.9805776977539,76.92721405029297,
2023-09-08,,,64.77637481689453,66.810498046875,68.32660293579102,68.78073539733887,74.65499542236329,76.71246810913085,
2023-09-11,,,66.49310302734375,66.2854995727539,68.05811614990235,68.52222862243653,74.37472244262695,76.50182418823242,
2023-09-12,,,65.27542114257812,65.83435821533203,67.55108261108398,68.26571807861328,74.07009582519531,76.35280754089355,
2023-09-13,,,64.4070816040039,65.34529113769531,66.9661994934082,67.95930328369141,73.74890075683594,76.19780014038086,
2023-09-14,,,65.8742904663086,65.36525421142578,66.52204818725586,67.84003143310547,73.48758041381836,76.04350212097168,
2023-09-15,,,66.303466796875,65.67067260742188,66.24058532714844,67.74371528625488,73.22486618041992,75.89529098510742,
2023-09-18,,,66.15374755859375,65.60280151367188,65.94415054321288,67.60947113037109,72.93840499877929,75.7511678314209,
2023-09-19,,,65.99404907226562,65.74652709960938,65.7904426574707,67.46923866271973,72.63677703857422,75.62858619689942,
2023-09-20,,,64.88616180419922,65.84234313964843,65.59381713867188,67.27061729431152,72.3044108581543,75.48245880126953,73.65541269302368
2023-09-21,,,63.7682991027832,65.42114486694337,65.39319953918456,67.04404964447022,71.955474319458,75.33961437225342,73.67504867553711
2023-09-22,,,64.20746612548828,65.00194473266602,65.33630867004395,66.83145580291747,71.60694023132324,75.19388103485107,73.71313735961914
2023-09-25,,,66.35337829589844,65.04187088012695,65.32233619689941,66.69022617340087,71.31389533996582,75.06531818389892,73.76315242767333
2023-09-26,,,66.08387756347656,65.05983657836914,65.40318183898925,66.47713222503663,70.98991889953614,74.96447948455811,73.80827939987182
2023-09-27,33.75533524757647,B,68.14993286132812,65.71259078979492,65.77746696472168,66.37183322906495,70.72163078308105,74.88898899078369,73.86498332977295
2023-09-28,38.862618719016844,C,69.64707946777344,66.88834686279297,66.15474586486816,66.33839702606201,70.48069068908691,74.83754581451416,73.9259814453125
